Date,EQ_Australia,EQ_US,EQ_UK,EQ_Japan,EQ_China,EQ_India,EQ_Brazil,FI_Australia_10,FI_US_10,FI_UK_10,FI_Japan_10,FI_China_5,FI_India_5,FX_Japan,FX_UK,FX_Australia,FX_Brazil,FX_India
19/9/2019,5.475615404,9.298652152,7.86431602,4.279550083,6.305347243,2.638525429,1.728510885,2.824361003,2.364418254,3.258981784,2.887111244,1.181837602,1.167819948,68.2192,83.8075,170.3396,215.3645,188.3103
18/9/2019,5.445599192,9.298703515,7.819263903,4.255443572,6.30746816,2.672779714,1.731980564,2.805013773,2.362272617,3.258337271,2.876205758,1.179641489,1.168975752,68.093,83.7315,171.5243,218.303,188.4987
17/9/2019,5.456884993,9.29626171,7.826304871,4.276472441,6.25779523,2.667853363,1.733679385,2.805558899,2.356009323,3.245312508,2.867066896,1.181247508,1.167992519,68.1562,83.8971,171.8569,220.0731,187.0489
16/9/2019,5.438973,9.273068781,7.827634947,4.263940676,6.344422838,2.714517231,1.718445346,2.792596109,2.349749394,3.243596556,2.868753903,1.179832752,1.166276626,68.2322,83.3849,171.8893,219.8989,187.5023
13/9/2019,5.435447018,9.302736176,7.877108775,4.263884271,6.386142816,2.733184455,1.71576827,2.79566089,2.33787463,3.22846193,2.868707286,1.180784501,1.172469223,68.1439,83.6645,172.3722,219.5196,189.2299
12/9/2019,5.423908616,9.307679786,7.852997928,4.224721432,6.38691793,2.710962148,1.73047897,2.796636393,2.360945353,3.256600827,2.883916884,1.18059732,1.170225532,68.2069,82.8768,172.1539,220.8573,188.6448
11/9/2019,5.40878456,9.280312657,7.845787713,4.194368297,6.299546946,2.724778533,1.71543336,2.804820963,2.373378836,3.259355141,2.881886343,1.181640467,1.170199832,68.3778,82.6732,171.7846,220.518,187.2247
10/9/2019,5.387791266,9.214004636,7.771082046,4.126330162,6.347624022,2.71748179,1.708872397,2.814266914,2.380205442,3.260384603,2.887589411,1.181756174,1.172847088,68.5813,82.8654,171.9408,219.7678,187.086
9/9/2019,5.411930862,9.211486246,7.736928113,4.108048165,6.374903459,2.718207463,1.711654093,2.825355938,2.397884905,3.271596024,2.896544333,1.183261106,1.172912197,68.8502,82.8832,171.9975,218.9526,187.0559
6/9/2019,5.410827809,9.212396017,7.786899079,4.070886432,6.377580507,2.704894293,1.707893039,2.815296688,2.413692796,3.295042887,2.893929575,1.182371207,1.171266656,68.9853,82.4914,171.5281,220.8564,186.9769
5/9/2019,5.383118632,9.204440866,7.775174186,4.063839457,6.327627232,2.68135218,1.696704905,2.844859077,2.410214592,3.268467818,2.900651153,1.180448821,1.172130816,68.9334,82.6771,170.8583,218.1975,186.6475
4/9/2019,5.317962522,9.084885042,7.809919938,3.990552417,6.278939193,2.681307351,1.679713353,2.853043147,2.433886363,3.297398061,2.905574646,1.180701801,1.173604635,69.3547,81.9562,170.2632,218.9596,185.893
3/9/2019,5.332337423,8.987434811,7.764122813,4.001034028,6.212359997,2.670490182,1.654789538,2.853626427,2.432489562,3.325938343,2.902350916,1.180909305,1.173573908,69.6362,81.1817,169.2428,215.113,185.1613
2/9/2019,5.332955233,9.049999743,7.779026724,3.986202216,6.213199284,2.72699218,1.670786085,2.856319084,2.423605537,3.318199685,2.89998857,1.180715212,1.170119917,69.4719,81.0852,168.2722,214.0481,187.6962
30/8/2019,5.348349452,9.050757649,7.699383788,4.003762258,6.164127136,2.727717356,1.679546223,2.860453123,2.423701415,3.303738762,2.902317755,1.184433271,1.170182583,69.3344,81.6871,168.5294,216.2312,187.6679
29/8/2019,5.26510451,9.044489287,7.67518392,3.946270295,6.118106312,2.709913416,1.669722427,2.864818843,2.421382474,3.315492602,2.906162671,1.182846891,1.170860342,69.204,81.9063,168.6612,214.8977,186.6365
28/8/2019,5.259321522,8.930427367,7.60020293,3.945515879,6.148378971,2.734878269,1.631304349,2.862761656,2.431564714,3.314423885,2.902067826,1.180856339,1.169968672,69.6088,82.1591,168.9684,214.9995,186.6522
27/8/2019,5.231017202,8.872772566,7.573575987,3.9437128,6.17520612,2.750320773,1.61637531,2.85379592,2.427434822,3.296761818,2.899400626,1.180951339,1.171979719,69.7666,82.5798,169.2007,216.9386,187.3804
26/8/2019,5.204551113,8.901961341,7.57955982,3.912789072,6.120682792,2.73933297,1.602609376,2.863677658,2.416318216,3.277675801,2.902878064,1.182781082,1.172063005,69.5165,82.1409,169.9341,215.538,185.9467
23/8/2019,5.268244613,8.804918873,7.579782862,3.976852787,6.242747271,2.683506187,1.62348135,2.840046803,2.420223375,3.277643591,2.890922029,1.183081861,1.169792674,69.991,82.3938,169.1138,217.3253,186.8451
22/8/2019,5.25028477,9.040150043,7.615477314,3.965711017,6.169462643,2.662466765,1.66274443,2.851563384,2.403228644,3.272513801,2.893286391,1.180836593,1.16991702,69.3201,82.3043,169.3711,220.027,186.4201
21/8/2019,5.233247082,9.045247359,7.690544834,3.964202475,6.148053395,2.706878678,1.682846653,2.851647247,2.410620215,3.286283851,2.892095366,1.181864882,1.169362059,69.32,81.57,170.3299,222.4261,187.064
20/8/2019,5.280222516,8.971649216,7.606469328,3.988667402,6.151357035,2.73144977,1.65023446,2.848433258,2.414175084,3.288000554,2.891202538,1.182661836,1.168893327,69.4112,81.7559,169.8853,220.8408,186.6421
19/8/2019,5.217527271,9.043315782,7.675723905,3.955691704,6.150779627,2.741195722,1.654650292,2.853269734,2.406200549,3.283141131,2.889150491,1.182941739,1.16704381,69.2741,81.5319,169.6913,219.7868,187.314
16/8/2019,5.165928422,8.935399522,7.598545178,3.9316327,6.051629354,2.739944237,1.660580342,2.864156858,2.41848933,3.288262357,2.890311591,1.182853894,1.168522959,69.45,81.6642,170.0742,223.5265,188.0449
15/8/2019,5.167452003,8.807632675,7.545231679,3.927769636,6.032226765,2.736155931,1.64843676,2.862030504,2.421054028,3.301441285,2.891807727,1.183953433,1.165414076,69.5677,81.373,169.9804,224.2521,187.7046
14/8/2019,5.319019564,8.78503569,7.602090949,3.969137064,6.00837741,2.736973566,1.668748694,2.845796328,2.409582405,3.292752644,2.88653099,1.184125715,1.165512985,69.8044,81.028,168.9844,220.935,187.678
13/8/2019,5.275354676,9.04822332,7.711872369,3.934850226,5.986130945,2.711256352,1.71968728,2.848564269,2.389721252,3.279972115,2.890576065,1.182440643,1.169907321,69.2801,81.0459,170.3197,225.6413,187.3259
12/8/2019,5.293036976,8.91702833,7.686362335,3.980480391,6.049120949,2.756976909,1.696955756,2.841894616,2.39851955,3.281086896,2.885875538,1.182107206,1.173546983,70.1024,81.158,169.299,224.6339,188.9068
9/8/2019,5.288588598,9.024143803,7.715439704,3.980421031,5.934201034,2.75774786,1.731939522,2.848916429,2.379005938,3.282857506,2.885832502,1.182491429,1.173621051,69.9695,81.1222,170.2835,227.0424,188.8804
8/8/2019,5.275650208,9.083570682,7.74975133,3.966653398,5.974550136,2.739348286,1.734263257,2.842968663,2.382973449,3.270464321,2.878347402,1.182522354,1.179340387,69.5281,81.5704,170.7416,228.2918,189.1011
7/8/2019,5.233290531,8.914800262,7.61994801,3.969962116,5.888914124,2.69564498,1.712387527,2.845919508,2.388976057,3.283532184,2.879193022,1.183173209,1.179409822,69.7974,81.6892,169.4949,225.3468,188.5648
6/8/2019,5.200325332,8.908486685,7.591592787,3.968067085,5.920907493,2.719443993,1.702406667,2.822376304,2.377150071,3.272272123,2.875982318,1.183744646,1.173675555,69.4104,81.6602,169.5267,225.8233,188.7084
5/8/2019,5.330786512,8.794106222,7.647030748,3.98561654,5.957178804,2.698935815,1.668312762,2.829358022,2.377912664,3.274250411,2.878848093,1.183280448,1.170951827,69.7578,81.6984,169.9096,224.9184,188.9283
2/8/2019,5.434005032,9.064354142,7.84119218,4.058558587,6.074883877,2.733211348,1.711584532,2.813697043,2.35349443,3.261318839,2.870448046,1.181603157,1.173523719,69.2997,81.6425,170.5685,229.9702,191.9518
1/8/2019,5.450591775,9.130818191,8.0296371,4.148196302,6.157666457,2.72830229,1.702789482,2.788274703,2.34138982,3.253572855,2.860703411,1.178384979,1.169099607,68.3256,81.6403,172.1559,232.8843,193.4522
31/7/2019,5.469820312,9.213633322,8.030790336,4.142291586,6.222109389,2.762557991,1.697887886,2.787334999,2.315272956,3.246207272,2.867284903,1.177512638,1.170999781,68.049,82.1088,172.5398,234.422,194.1486
30/7/2019,5.496178898,9.315594797,8.094487162,4.169863217,6.29448393,2.755055577,1.716914954,2.785791931,2.304878264,3.238063427,2.866377913,1.177590194,1.169233308,68.0366,81.7909,172.3721,235.8806,193.9629
29/7/2019,5.480938548,9.339583869,8.136842967,4.15091129,6.267170302,2.781537643,1.726431221,2.786059274,2.304238387,3.235574599,2.864623857,1.178024242,1.168670586,67.8994,82.1453,173.0817,236.4162,194.2993
26/7/2019,5.455159134,9.355491263,7.991416772,4.158651283,6.276262567,2.805757724,1.715713292,2.780223208,2.299072676,3.225529355,2.865747609,1.178156938,1.164451924,67.9934,83.2596,173.2141,236.6584,193.7756
25/7/2019,5.475200347,9.287585575,7.928084608,4.175339582,6.265126386,2.798474373,1.713330483,2.775813351,2.300239348,3.219609303,2.866311227,1.177895954,1.164009827,67.9999,83.6746,174.1994,236.5235,193.3572
24/7/2019,5.442247407,9.337508428,7.938440538,4.167970349,6.202659792,2.803405943,1.738130836,2.765811756,2.305180667,3.227741239,2.864550551,1.177966351,1.166830189,68.3713,84.0561,175.0336,236.7285,193.4965
23/7/2019,5.400708413,9.294376033,7.997274794,4.151316128,6.161535697,2.817523971,1.731548863,2.759361351,2.300362559,3.225681239,2.864238773,1.179104824,1.1656056,68.3526,83.6508,175.6175,236.7393,193.5727
22/7/2019,5.374160677,9.231830507,7.953115648,4.118310752,6.173814159,2.822009894,1.736003308,2.756147588,2.306702144,3.218703341,2.861900527,1.179051972,1.167788093,68.5428,83.9382,176.6034,238.882,193.6138
19/7/2019,5.38174574,9.206395678,7.946745296,4.138336032,6.182786234,2.840520996,1.728055236,2.753400779,2.305372296,3.211905524,2.861574034,1.178226039,1.170515274,68.6448,84.0911,176.8863,238.305,193.9045
18/7/2019,5.340864724,9.264050693,7.930439833,4.059715861,6.105111047,2.883570407,1.749548368,2.753658365,2.307235484,3.205487446,2.861584777,1.178292506,1.167618555,68.5877,83.9345,176.5922,240.0501,193.4358
17/7/2019,5.360530953,9.230865485,7.975499246,4.147332773,6.136519955,2.906364169,1.735519074,2.740939488,2.30311291,3.205239668,2.858405855,1.177420044,1.167677286,68.4292,83.7375,176.1723,237.2483,193.8142
16/7/2019,5.334889844,9.292251261,8.019893816,4.150792959,6.15458372,2.900956343,1.734545763,2.742880497,2.291322247,3.190937517,2.85722159,1.176995405,1.169132798,68.3221,83.5339,176.1042,236.9427,194.0858
15/7/2019,5.344788106,9.324549387,7.971972307,4.170760769,6.201741159,2.882634222,1.735379224,2.726729637,2.296965931,3.195607811,2.85661615,1.177225639,1.167150698,68.582,84.1711,176.5127,237.6945,194.525
12/7/2019,5.38005049,9.323752301,7.944936936,4.170696777,6.210958843,2.874135784,1.73748444,2.73160063,2.290402628,3.184683439,2.856572321,1.177891122,1.164938586,68.5505,84.5461,176.0433,238.942,194.11
11/7/2019,5.39606795,9.280834586,7.949241285,4.176774084,6.152420108,2.882359469,1.758605864,2.754821002,2.287395945,3.184227972,2.86262053,1.177320445,1.164488642,68.2223,84.2416,175.097,237.7787,194.7649
10/7/2019,5.37516673,9.260472092,7.971399618,4.157371613,6.137746879,2.861565105,1.770192275,2.755077864,2.299301944,3.206784061,2.858264055,1.177244469,1.162590202,68.2603,84.1926,174.7528,237.7753,194.3624
9/7/2019,5.356073613,9.219644637,7.977754104,4.16676372,6.137008357,2.876425169,1.749025058,2.758443076,2.300413268,3.218044076,2.863988103,1.177068972,1.162112724,68.016,83.888,173.8317,235.4451,194.4
8/7/2019,5.361329754,9.206417011,7.991523707,4.175991955,6.169103917,2.877850571,1.749399063,2.757299078,2.305011605,3.220846797,2.865645972,1.176959581,1.16291928,68.1041,84.2295,174.8678,234.4216,194.07
5/7/2019,5.42509933,9.251856834,7.995837345,4.21344693,6.297141423,2.941214552,1.742394036,2.767858961,2.306823833,3.2090634,2.869563009,1.177642789,1.156966721,68.1923,84.1943,175.0261,233.4972,194.7136
4/7/2019,5.398625432,9.268446746,8.04944691,4.205974747,6.250766313,2.975770608,1.735172619,2.765311986,2.324747727,3.229835063,2.867059153,1.178682812,1.155779647,68.6799,84.6838,176.1135,234.6723,194.3977
3/7/2019,5.37272066,9.269284078,8.054080727,4.178831762,6.268052151,2.968352291,1.708859059,2.765357594,2.324813202,3.2246403,2.867023612,1.178377674,1.152731157,68.661,84.6349,176.5973,232.9652,193.2971
2/7/2019,5.346638418,9.19733433,8.001242794,4.206025201,6.334860259,2.967502597,1.685148157,2.754191196,2.320344135,3.214339233,2.860506098,1.177341445,1.15245392,68.636,84.9092,175.4755,231.8037,193.1373
1/7/2019,5.342763182,9.170960648,7.936164691,4.19276834,6.336389207,2.957162544,1.697825851,2.756334712,2.3092409,3.192261761,2.861611666,1.176304488,1.151338182,68.2629,85.0488,174.6296,232.2078,193.085
28/6/2019,5.319489099,9.101903959,7.860317434,4.103537174,6.158701675,2.938838976,1.691969466,2.759904567,2.315943709,3.184184921,2.86581216,1.175455148,1.15140636,68.6494,85.4577,175.9672,231.6393,192.8362
27/6/2019,5.357968728,9.050196189,7.835888828,4.109122585,6.162753775,2.952792199,1.688270121,2.751277413,2.314675119,3.186879244,2.860190781,1.173967341,1.150118828,68.7453,85.3483,175.6988,233.4391,192.684
26/6/2019,5.326556461,9.015191652,7.844273291,4.058994725,6.083641056,2.955110098,1.688042015,2.767700883,2.306016099,3.185899989,2.86157667,1.174812545,1.148796015,68.7969,85.4881,175.455,231.928,192.3984
25/6/2019,5.340899229,9.027155013,7.850892283,4.077188747,6.093014604,2.94326848,1.678415341,2.771115661,2.317607831,3.195055632,2.864091746,1.175281791,1.151584116,69.0795,85.4594,174.6337,231.5921,191.8335
24/6/2019,5.34711053,9.114528101,7.845055378,4.088369981,6.18231799,2.919972604,1.711801577,2.764331281,2.312084336,3.191016041,2.864077384,1.175139805,1.153927296,69.0218,85.7607,174.8421,233.004,191.7812
21/6/2019,5.335626716,9.131176698,7.835577889,4.083466739,6.156412873,2.92690491,1.71133562,2.769327421,2.3027229,3.181791621,2.86717403,1.175793486,1.15464854,68.9323,85.557,173.8448,233.207,191.0902
20/6/2019,5.365039676,9.142968092,7.853739442,4.120401975,6.18503913,2.954626305,1.683027749,2.766067637,2.315776969,3.19237637,2.866908526,1.175176778,1.156921957,69.029,85.5487,173.7263,232.0903,191.4663
19/6/2019,5.333803029,9.057172952,7.82987267,4.10812396,5.981575968,2.917820362,1.683391426,2.753385989,2.310610724,3.176330508,2.859244558,1.174319391,1.155042085,68.3923,85.0823,172.5528,232.0612,190.7497
18/6/2019,5.271402288,9.031029976,7.871891594,4.037813358,5.886889309,2.91865523,1.668657478,2.748342641,2.304393693,3.193535085,2.856403855,1.175044671,1.155871846,68.3362,84.542,172.5597,230.765,190.7018
17/6/2019,5.240323247,8.944688785,7.781457478,4.066994991,5.85846842,2.914621202,1.639103413,2.739256175,2.298876792,3.181131175,2.855520097,1.174886046,1.153037932,68.2738,84.581,172.0901,229.0467,190.0789
14/6/2019,5.259138802,8.937144735,7.769503897,4.085358322,5.852674366,2.953178014,1.646451331,2.746785029,2.297206024,3.181690509,2.856344757,1.173963171,1.153429048,68.2933,84.8423,172.3737,228.5725,190.3219
13/6/2019,5.250121377,8.951209006,7.793847374,4.071547681,5.873462083,2.976639862,1.659125217,2.738190625,2.29768961,3.184091172,2.852430182,1.172919524,1.149007406,68.3632,85.4068,173.5104,231.3718,191.0734
12/6/2019,5.251046343,8.912880891,7.788290298,4.105096596,5.888375108,2.972772618,1.651867308,2.732136908,2.290420746,3.17204611,2.852665038,1.172130422,1.149381253,68.3386,85.4796,174.145,230.2498,191.4974
11/6/2019,5.253392815,8.931761298,7.821129337,4.123805501,5.929186064,2.988387165,1.662957813,2.723389907,2.288051651,3.179520677,2.852366138,1.172226576,1.147924723,68.3708,85.741,174.7538,230.7893,191.1808
10/6/2019,5.171530548,8.935282696,7.797157847,4.101627437,5.776723572,2.978453738,1.63822226,2.72136506,2.287079776,3.18477267,2.854309805,1.174050979,1.14550323,68.321,85.4903,174.8596,228.9268,190.5978
7/6/2019,5.171841458,8.894651111,7.751304978,4.047305706,5.685718965,2.966205354,1.644540898,2.721323767,2.298688246,3.191655699,2.852597921,1.174815519,1.149849574,68.5997,85.8866,175.9703,229.4473,191.0755
6/6/2019,5.123255973,8.802259408,7.6753331,4.027506418,5.686352553,2.960247568,1.634534778,2.724855429,2.290789016,3.185599495,2.854013416,1.174642376,1.150798639,68.5561,85.6429,175.4487,229.3183,191.5662
5/6/2019,5.103954464,8.74704758,7.62758631,4.041118771,5.709470789,3.005485551,1.614598948,2.71940445,2.288770237,3.174800145,2.855706913,1.175023653,1.145673221,68.4873,85.5203,175.0538,229.2911,191.5923
4/6/2019,5.082764525,8.676010742,7.621565852,3.959232274,5.703445513,3.00627474,1.63818708,2.716965058,2.289196251,3.166669962,2.849738533,1.17566203,1.145725882,68.5513,85.5057,175.5885,230.7141,191.5628
3/6/2019,5.073511115,8.494363847,7.590638407,3.958842753,5.75440772,3.022618776,1.632491953,2.718618781,2.297310477,3.176366282,2.845764992,1.174869549,1.148145946,68.5331,85.1542,174.7418,228.9288,191.5298
31/5/2019,5.134856315,8.518663183,7.566467305,3.993975814,5.726564539,2.981744236,1.633019276,2.723330849,2.285161261,3.168913904,2.847152502,1.174030877,1.147666249,68.3824,85.1126,174.1212,226.7529,190.3056
30/5/2019,5.131353952,8.631712594,7.62633253,4.045958139,5.756407791,2.988338984,1.640566449,2.709669289,2.268587577,3.166381274,2.84323189,1.174292617,1.14388684,67.6599,85.0104,173.7022,223.377,189.7899
29/5/2019,5.169436628,8.613338279,7.586051681,4.057609657,5.782592891,2.967933488,1.625930947,2.719658987,2.266954128,3.166347224,2.846844011,1.173156171,1.145168996,67.865,85.0633,173.6847,223.8444,189.8766
28/5/2019,5.205097848,8.67390523,7.674588549,4.095865324,5.779964514,2.985694729,1.623371787,2.70861882,2.260899111,3.158592181,2.840645453,1.170386321,1.144697256,67.7669,85.3859,173.994,220.9182,190.2568
27/5/2019,5.178965262,8.747952636,7.68407497,4.085277338,5.71514583,2.985322829,1.597986285,2.706098318,2.249057561,3.151962379,2.838929889,1.170438543,1.144759877,67.7803,85.4995,173.7247,219.9667,190.7198
24/5/2019,5.182567295,8.748818286,7.684292763,4.069935541,5.679085144,2.965952746,1.577511077,2.708461812,2.249124037,3.151922815,2.839725111,1.172307781,1.142990745,67.8805,85.7209,173.8076,221.0053,190.6287
23/5/2019,5.211582433,8.736565956,7.635210554,4.068219653,5.634077115,2.919929788,1.58261847,2.696928051,2.255341357,3.150429736,2.836917692,1.171826766,1.14212709,67.8071,85.4837,173.3372,219.9875,189.2576
22/5/2019,5.226926227,8.841843838,7.741482182,4.08303383,5.724260526,2.941035276,1.590557053,2.683572151,2.237028008,3.132909877,2.835512826,1.170381522,1.141343771,67.3591,85.4691,172.9163,219.9938,190.1784
21/5/2019,5.218752855,8.867601725,7.73614017,4.093783603,5.756501453,2.931669198,1.592992823,2.681829506,2.230967187,3.115354434,2.833780658,1.170917668,1.139069267,67.1166,85.8456,172.873,220.0223,190.0006
20/5/2019,5.19946544,8.793539479,7.717318917,4.105934978,5.709773899,2.962402722,1.550540154,2.674988416,2.232730649,3.122882118,2.832630201,1.169694411,1.140029066,67.5449,85.804,173.6835,216.9121,189.9149
17/5/2019,5.110833408,8.85402076,7.757380041,4.104115777,5.751491146,2.857777649,1.517936269,2.681914156,2.23721972,3.12782893,2.835964047,1.170948062,1.135789816,67.5643,85.8635,172.734,216.7525,188.4851
16/5/2019,5.081072556,8.905995425,7.762764917,4.059967097,5.86353964,2.821096392,1.518812401,2.680102847,2.234243049,3.118852248,2.837062593,1.171432154,1.135076914,67.633,86.3008,173.4436,219.6296,189.0657
15/5/2019,5.032561601,8.825785948,7.678314195,4.077331167,5.853052353,2.796841998,1.546130177,2.672081113,2.23975544,3.119109579,2.834230589,1.170075576,1.134324858,67.8936,86.772,174.0774,221.9735,188.2075
14/5/2019,4.997429124,8.773689334,7.620293835,4.053068558,5.710679485,2.814055494,1.55438503,2.670588614,2.231988467,3.110310863,2.8339279,1.169473429,1.135308991,67.7646,87.1352,174.5603,223.3697,187.8616
13/5/2019,5.034141486,8.703793313,7.538515347,4.069283362,5.745273882,2.79645622,1.548556663,2.667198315,2.235117924,3.111457358,2.83332125,1.170779296,1.134347988,68.0948,87.3501,174.4903,222.3628,187.6235
10/5/2019,5.031057893,8.919534177,7.580414978,4.091063415,5.839634916,2.830173085,1.591641155,2.667735076,2.225644613,3.104174435,2.833588016,1.170072551,1.130573766,67.7667,87.8889,175.904,224.5846,189.2855
9/5/2019,5.018928467,8.884320349,7.584973043,4.094419787,5.63546526,2.836813633,1.601287084,2.666637024,2.225050384,3.105645113,2.833856681,1.170077118,1.130172572,67.7121,87.8542,175.6079,224.9267,189.1413
8/5/2019,4.998398167,8.909008483,7.642837947,4.151454876,5.758934461,2.852180133,1.614954593,2.661821641,2.220345416,3.101455357,2.834654124,1.169525526,1.13081891,67.498,87.7587,175.8403,225.9657,189.7408
7/5/2019,5.019840054,8.923973497,7.631994059,4.224042112,5.862132967,2.887804394,1.594897218,2.656664795,2.226885034,3.093993438,2.834067888,1.169173982,1.128844844,67.3828,88.1155,176.0972,223.5542,190.4822
6/5/2019,5.010658615,9.074641362,7.75854274,4.271755714,5.832504114,2.913362072,1.605730851,2.663118576,2.217072198,3.079403662,2.832355502,1.169822565,1.128427779,67.1043,88.3914,175.8017,223.5718,190.5181
3/5/2019,5.052513752,9.11555397,7.758759709,4.271699937,6.137555817,2.942904985,1.622978629,2.649692143,2.211343606,3.079360821,2.832318519,1.16750082,1.128308536,66.8581,88.7281,176.4866,225.3441,190.9859
2/5/2019,5.054930379,9.028557596,7.728142559,4.271643481,6.138170121,2.946971644,1.615216959,2.650667285,2.207002172,3.085878558,2.832272429,1.167298221,1.127908827,66.7033,87.9036,176.0405,223.7254,190.5516
1/5/2019,5.085096111,9.048306902,7.759356445,4.271589032,6.138785009,2.953773535,1.62952476,2.652903583,2.214907117,3.097182323,2.832236327,1.167306239,1.125945892,66.9145,88.2943,176.8017,226.2671,189.9993
30/4/2019,5.044645201,9.117540552,7.794203781,4.271534397,6.139411073,2.954711529,1.629871378,2.647761761,2.214631774,3.08790584,2.83217413,1.167323622,1.1260534,66.8256,88.037,177.2601,226.2422,189.9651
29/4/2019,5.072125212,9.109551953,7.818003883,4.271479474,6.138527573,2.957287269,1.62742225,2.650305249,2.209248147,3.09668324,2.832137714,1.166629333,1.126055154,66.5458,87.3069,177.4416,224.9481,188.6756
26/4/2019,5.093329879,9.100287487,7.805123284,4.271424755,6.028655203,2.958233963,1.628604088,2.651282142,2.215447714,3.099283038,2.832092776,1.167285883,1.126165425,66.6843,87.3129,177.1207,225.5845,188.6392
25/4/2019,5.090289829,9.058492894,7.811590787,4.277573357,6.108727754,2.93079506,1.634310471,2.65270502,2.209404507,3.096032195,2.828783741,1.165728265,1.127628844,66.6914,87.1093,176.2463,224.4952,187.9517
24/4/2019,5.090634895,9.062753095,7.84690995,4.255794378,6.209560719,2.952978214,1.609153727,2.652677659,2.211858921,3.091034962,2.830731795,1.165091744,1.128255338,66.4959,87.2501,176.3269,222.1017,188.9739
23/4/2019,5.040948412,9.083569029,7.90104152,4.284496332,6.219807321,2.916076114,1.624365569,2.627003243,2.202722894,3.077035063,2.827885702,1.166066469,1.126812882,66.5805,87.4249,178.419,226.0744,189.5806
22/4/2019,4.993767892,9.004421061,7.834904739,4.272959073,6.198304588,2.921642504,1.602098795,2.615807059,2.19903798,3.084331926,2.827841585,1.168220367,1.128456818,66.4983,87.6806,179.4043,225.2043,189.4294
19/4/2019,4.994135267,8.995986287,7.835137239,4.268444953,6.371361105,2.962482821,1.602271953,2.615792265,2.205239721,3.084284785,2.827243961,1.168458133,1.131649871,66.5174,87.7812,179.7111,225.7065,190.255
18/4/2019,4.994502357,8.996896063,7.835369993,4.263217721,6.269105414,2.963422496,1.60261046,2.615777293,2.204989559,3.08424741,2.82695766,1.166966034,1.13125213,66.4828,87.6722,179.4894,225.6813,190.2177
17/4/2019,4.992014153,8.983401745,7.843241613,4.304635528,6.29083202,2.973027526,1.581022083,2.612464715,2.198572456,3.073864266,2.822170134,1.164841335,1.128987652,66.484,88.0562,180.1731,224.8724,189.4905
16/4/2019,5.009074708,9.003896726,7.842010704,4.293447561,6.309114843,2.973942185,1.599127061,2.620180127,2.198982012,3.078250531,2.825765434,1.164986141,1.129084148,66.4912,88.1636,180.2787,226.9153,189.4541
15/4/2019,4.988689541,9.000229805,7.807551844,4.29728212,6.105407793,2.950430929,1.578267522,2.612144605,2.205869887,3.077595868,2.828773661,1.167492086,1.132374477,66.5161,88.5477,180.5349,228.8,189.9188
12/4/2019,4.988936844,9.006603632,7.807989278,4.237758247,6.082572875,2.939505847,1.57507487,2.628785185,2.204915717,3.080476364,2.833976696,1.169329588,1.129792844,66.4877,88.4187,180.4896,228.2267,190.5982
11/4/2019,4.947285542,8.947499371,7.788168873,4.24066699,6.105840064,2.928650201,1.607293546,2.634680839,2.21524252,3.095709304,2.836195339,1.167933687,1.133836036,66.7692,88.2828,179.1617,229.4554,191.1775
10/4/2019,4.967506059,8.947952854,7.78420852,4.243631823,6.22585717,2.926465933,1.627976776,2.632618623,2.220426261,3.112244377,2.834789359,1.168120765,1.133951995,67.1979,88.5995,180.3484,231.5468,190.6414
9/4/2019,4.966499007,8.917106875,7.788290502,4.272888703,6.192549128,2.94957386,1.634079391,2.626432851,2.21640227,3.108145063,2.831982263,1.166730193,1.133039182,67.0479,88.0785,179.1717,229.9914,190.0864
8/4/2019,4.966493247,8.969712571,7.816129947,4.276479601,6.143138205,2.933441791,1.652733194,2.633225952,2.212714857,3.107725129,2.832501915,1.169715405,1.133754939,66.8566,88.2467,179.2517,229.9398,189.0286
5/4/2019,4.934789459,8.961057232,7.811098822,4.291239248,6.122582602,2.949858833,1.648670501,2.625440875,2.21653386,3.105537671,2.82777868,1.17052545,1.135807767,66.7021,87.9551,178.5772,228.5695,190.2133
4/4/2019,4.97626632,8.920538033,7.764211052,4.276151702,6.123219847,2.93356086,1.635529374,2.627737255,2.213555227,3.113227398,2.830840835,1.170341717,1.137458671,66.817,88.414,178.9846,229.4133,190.3767
3/4/2019,5.018068852,8.900856155,7.770555551,4.280651371,6.050646367,2.946052572,1.604943671,2.640329523,2.212257892,3.114934608,2.833289697,1.174255925,1.144055011,66.872,89.0147,179.1151,228.6569,192.3868
2/4/2019,4.984217845,8.882678382,7.742352114,4.254006414,5.996404863,2.964593722,1.620509083,2.640211425,2.21949241,3.136190644,2.832986835,1.176279218,1.145436695,66.9514,88.3921,177.6107,229.6619,191.4258
1/4/2019,4.964120334,8.883076398,7.665352489,4.264842095,6.009535606,2.954453842,1.632215861,2.645259898,2.216148366,3.126634601,2.836855861,1.176948376,1.142676949,66.9165,88.6821,178.848,229.7951,190.2447
29/3/2019,4.93556722,8.782317445,7.625589299,4.201007022,5.893801393,2.94389397,1.621697175,2.653979449,2.232264606,3.136600347,2.841009536,1.179192535,1.142773345,67.3165,87.8363,178.5256,225.6943,190.2025
28/3/2019,4.932233471,8.724071326,7.578838528,4.177768436,5.670847948,2.931150026,1.604603133,2.664321399,2.236794397,3.135923758,2.84156353,1.179084166,1.140855524,67.4454,88.3765,178.0523,226.797,189.636
